Reviews,Tokens,Class
"['comida', 'buena', 'servicio', 'estan', 'perdidos', 'creo', 'lugares', 'mejores', 'puebla', 'mala', 'relacion', 'calidad', 'precio']","['com', 'buen', 'servici', 'estan', 'perd', 'cre', 'lugar', 'mejor', 'puebl', 'mal', 'relacion', 'calid', 'preci']",5
"['cerca', 'museo', 'che', 'bonita', 'vista', 'pueden', 'comprar', 'regalos', 'gente', 'alrededor']","['cerc', 'muse', 'che', 'bonit', 'vist', 'pued', 'compr', 'regal', 'gent', 'alrededor']",4
"['buenisimo', 'puede', 'pasear', 'muralla', 'viendo', 'mar', 'noches', 'apreciar', 'ciudad', 'vieja', 'toda', 'iluminada', 'vale', 'pena', 'recorrerla']","['buenisim', 'pued', 'pas', 'murall', 'viend', 'mar', 'noch', 'apreci', 'ciud', 'viej', 'tod', 'ilumin', 'val', 'pen', 'recorr']",5
"['hotel', 'lado', 'hotel', 'americas', 'saliendo', 'aeropuerto', 'mano', 'izquierda', 'completamente', 'nuevo', 'lujoso', 'recargado', 'espaciosas', 'habitaciones', 'vista', 'mar', 'laguna', 'excelente', 'materiales', 'construccion', 'impresiona', 'bano', 'ultima', 'tecnologia', 'televisores', 'wifi', 'equipos', 'electyronicos', 'dentro', 'habitacion', 'amplio', 'balcon', 'fumar', 'tomar', 'aire', 'puro', 'lenceria', 'primera', 'calidad', 'planchas', 'tabla', 'planchar', 'caja', 'seguridad', 'electronica', 'secador', 'cabello', 'amenities', 'primera', 'bano', 'excelente', 'piscinas', 'vista', 'infinita', 'bano', 'vapor', 'ninos', 'adultos', 'pisina', 'solo', 'adultos', 'ultimo', 'piso', 'hacer', 'imaginacion', 'alcance', 'aceptan', 'ninos', 'salones', 'espaciosos', 'confortables', 'exquisita', 'comida']","['hotel', 'lad', 'hotel', 'amer', 'sal', 'aeropuert', 'man', 'izquierd', 'complet', 'nuev', 'lujos', 'recarg', 'espaci', 'habit', 'vist', 'mar', 'lagun', 'excelent', 'material', 'construccion', 'impresion', 'ban', 'ultim', 'tecnologi', 'televisor', 'wifi', 'equip', 'electyron', 'dentr', 'habit', 'ampli', 'balcon', 'fum', 'tom', 'air', 'pur', 'lenceri', 'primer', 'calid', 'planch', 'tabl', 'planch', 'caj', 'segur', 'electron', 'secador', 'cabell', 'ameniti', 'primer', 'ban', 'excelent', 'piscin', 'vist', 'infinit', 'ban', 'vapor', 'nin', 'adult', 'pisin', 'sol', 'adult', 'ultim', 'pis', 'hac', 'imagin', 'alcanc', 'acept', 'nin', 'salon', 'espaci', 'confort', 'exquisit', 'com']",3
"['rodeado', 'murales', 'restaurante', 'ubicado', 'tipica', 'casa', 'poblana', 'siglo', 'xix', 'ofrece', 'excelente', 'variedad', 'platillos', 'tipicos', 'region', 'elaborados', 'materias', 'primas', 'mas', 'alta', 'calidad', 'disfrutamos', 'tacos', 'arabes', 'mole', 'poblano', 'chalupas', 'mas']","['rod', 'mural', 'restaur', 'ubic', 'tipic', 'cas', 'poblan', 'sigl', 'xix', 'ofrec', 'excelent', 'varied', 'platill', 'tipic', 'region', 'elabor', 'materi', 'prim', 'mas', 'alta', 'calid', 'disfrut', 'tac', 'arab', 'mol', 'poblan', 'chalup', 'mas']",4
"['plaza', 'bien', 'mantenido', 'proporciona', 'buena', 'idea', 'viejos', 'dias', 'habana', 'artistas', 'locales', 'bares', 'tabernas', 'vecinos', 'ofrecen', 'tipico', 'famoso', 'habana', 'sensacion']","['plaz', 'bien', 'manten', 'proporcion', 'buen', 'ide', 'viej', 'dias', 'haban', 'artist', 'local', 'bar', 'tabern', 'vecin', 'ofrec', 'tipic', 'famos', 'haban', 'sensacion']",4
"['general', 'experiencia', 'agradable', 'comida', 'deliciosa', 'felipe', 'atendio', 'bien', 'definitivamente', 'volveremosmas']","['general', 'experient', 'agrad', 'com', 'delici', 'felip', 'atendi', 'bien', 'definit', 'volveremosm']",4
"['amable', 'servicio', 'buenos', 'precios', 'buena', 'comida', 'mejor', 'comida', 'local', 'alli']","['amabl', 'servici', 'buen', 'preci', 'buen', 'com', 'mejor', 'com', 'local', 'alli']",4
"['servicio', 'limpieza', 'hotel', 'excelente', 'atencion', 'personal', 'calida', 'amable', 'hace', 'sentir', 'bien', 'ubicacion', 'buena', 'dos', 'cuadras', 'catedral', 'asi', 'plaza', 'principal']","['servici', 'limpiez', 'hotel', 'excelent', 'atencion', 'personal', 'cal', 'amabl', 'hac', 'sent', 'bien', 'ubic', 'buen', 'dos', 'cuadr', 'catedral', 'asi', 'plaz', 'principal']",5
"['encanto', 'visita', 'auque', 'espanoles', 'salimos', 'bien', 'parados', 'espliicaciones', 'historia', 'pais']","['encant', 'visit', 'auqu', 'espanol', 'sal', 'bien', 'par', 'espliic', 'histori', 'pais']",5
"['pedir', 'dos', 'veces', 'pues', 'trajeron', 'equivocada', 'bebida', 'pedimos', 'aconsejaran', 'sitio', 'comer', 'camareros', 'llevo', 'paladar', 'higinio', '15', 'cuc', 'persona', 'ser', 'serian', '10', 'cuc', 'claramente', 'camarero', 'mas']","['ped', 'dos', 'vec', 'pues', 'trajeron', 'equivoc', 'beb', 'ped', 'aconsej', 'siti', 'com', 'camarer', 'llev', 'palad', 'higini', '15', 'cuc', 'person', 'ser', 'seri', '10', 'cuc', 'clar', 'camarer', 'mas']",5
"['excelente', 'tardiar', 'bici', 'hijos', 'recorrer', 'facil', 'diferentes', 'puntos', 'interes', 'fotos', 'lindas', 'encuentran', 'cosas', 'ricas', 'comer']","['excelent', 'tardi', 'bici', 'hij', 'recorr', 'facil', 'diferent', 'punt', 'inter', 'fot', 'lind', 'encuentr', 'cos', 'ric', 'com']",4
"['disfrutado', 'estancia', 'convenientemente', 'ubicado', 'buscas', 'escapada', 'romantica', 'hotel', 'negocios', 'habitaciones', 'buen', 'tamano', 'articulado', 'centro', 'comercial', 'necesita', 'taxi', 'alojaria', 'aqui', 'nuevo']","['disfrut', 'estanci', 'convenient', 'ubic', 'busc', 'escap', 'romant', 'hotel', 'negoci', 'habit', 'buen', 'taman', 'articul', 'centr', 'comercial', 'necesit', 'taxi', 'alojari', 'aqui', 'nuev']",3
"['reserve', 'bookit', 'com', 'respetaron', 'precio', 'reserva', 'supuesto', 'gerente', 'luces', 'nadie', 'sabe', 'nombre', 'error', 'ubicacion', 'reserve', 'aqui', 'peor', 'vez', 'pasada', 'recomiendo', 'mal', 'servicio', 'solo', 'recomiendo', 'ubicacioon']","['reserv', 'bookit', 'com', 'respet', 'preci', 'reserv', 'supuest', 'gerent', 'luc', 'nadi', 'sab', 'nombr', 'error', 'ubic', 'reserv', 'aqui', 'peor', 'vez', 'pas', 'recom', 'mal', 'servici', 'sol', 'recom', 'ubicacioon']",4
"['queremos', 'mandarle', 'saludo', 'erick', 'barman', 'snack', 'mejor', 'haciendo', 'bebidas', 'realmente', 'alberca', 'bien', 'estructurada', 'diferentes', 'secciones', 'aptas', 'todas', 'edades', 'emmanuel', 'concierge', 'super', 'genial', 'platicador', 'recomiendo', 'samba', 'vallarta']","['quer', 'mand', 'salud', 'erick', 'barm', 'snack', 'mejor', 'hac', 'beb', 'realment', 'alberc', 'bien', 'estructur', 'diferent', 'seccion', 'aptas', 'tod', 'edad', 'emmanuel', 'concierg', 'sup', 'genial', 'platic', 'recom', 'samb', 'vallart']",5
"['da', 'idea', 'bella', 'habana', 'cuidado', 'tantos', 'tratan', 'sacarte', 'cucs', 'formas', 'mas', 'creativas']","['da', 'ide', 'bell', 'haban', 'cuid', 'tant', 'trat', 'sacart', 'cucs', 'form', 'mas', 'creativ']",3
"['cena', 'pareja', 'muchas', 'expectativas', 'lamentablemente', 'cumplidas', 'aunque', 'lugar', 'ambiente', 'bueno', 'agradable', 'servicio', 'demoro', 'cerca', 'hora', 'sirvan', 'comida', 'fria', 'platos', 'demasiado', 'demasiado', 'chicos', 'atencion', 'mesero', 'mas']","['cen', 'parej', 'much', 'expect', 'lament', 'cumpl', 'aunqu', 'lug', 'ambient', 'buen', 'agrad', 'servici', 'demor', 'cerc', 'hor', 'sirv', 'com', 'fri', 'plat', 'demasi', 'demasi', 'chic', 'atencion', 'meser', 'mas']",5
"['buen', 'servicio', 'atencion', 'parte', 'personal', 'solo', 'comida', 'dan', 'acompanar', 'bolillos', 'sopa']","['buen', 'servici', 'atencion', 'part', 'personal', 'sol', 'com', 'dan', 'acompan', 'bolill', 'sop']",5
"['buen', 'hotel', 'centrico', 'valio', 'pena', 'queda', 'cerca', 'zonas', 'centro', 'calle', 'dulces', 'conciero', 'caifanes', 'queda', 'cerca', 'estadio', 'auditorio', 'gnp', 'bastante', 'comodo', 'salir', 'caminar', 'centro']","['buen', 'hotel', 'centric', 'vali', 'pen', 'qued', 'cerc', 'zon', 'centr', 'call', 'dulc', 'concier', 'caifan', 'qued', 'cerc', 'estadi', 'auditori', 'gnp', 'bastant', 'comod', 'sal', 'camin', 'centr']",5
"['unico', 'bueno', 'parecer', 'hotel', 'ubicacion', 'llegar', 'cuarto', 'tenia', 'olor', 'raro', 'comprar', 'aroma', 'habitacion', 'claro', 'cuenta', 'ademas', 'pensabamos', 'entrar', 'habitacion', 'seria', 'anteriores', 'hoteles', 'topabas', 'sonido', 'caso', 'escuchaban', 'personas', 'cuartos', 'lado', 'golpes', 'movimiento', 'elevadores', 'raro', 'teniamos', 'acomodando', 'flotador', 'tasa', 'bano', 'si', 'hacia', 'ruido', 'molesto', 'cuanto', 'servicio', 'seguridad', 'atentos', 'serviciales', 'si', 'necesitas', 'igual', 'personal', 'general', 'tratan', 'ayudan', 'debe', 'ser', 'inconforme', 'habitacion', 'dias', 'calurosos', 'y_x0085_']","['unic', 'buen', 'parec', 'hotel', 'ubic', 'lleg', 'cuart', 'teni', 'olor', 'rar', 'compr', 'arom', 'habit', 'clar', 'cuent', 'adem', 'pensab', 'entrar', 'habit', 'seri', 'anterior', 'hotel', 'top', 'son', 'cas', 'escuch', 'person', 'cuart', 'lad', 'golp', 'movimient', 'elev', 'rar', 'teni', 'acomod', 'flotador', 'tas', 'ban', 'si', 'haci', 'ruid', 'molest', 'cuant', 'servici', 'segur', 'atent', 'servicial', 'si', 'necesit', 'igual', 'personal', 'general', 'trat', 'ayud', 'deb', 'ser', 'inconform', 'habit', 'dias', 'calur', 'y_x0085_']",3
"['leo', 'enrique', 'super', 'atentos', 'siempre', 'dispuestos', 'alimentos', 'mas', 'alta', 'calidad', 'lugar', 'super', 'exclusivo', 'dan', 'valor', 'dinero', 'super', 'recomendable']","['leo', 'enriqu', 'sup', 'atent', 'siempr', 'dispuest', 'aliment', 'mas', 'alta', 'calid', 'lug', 'sup', 'exclus', 'dan', 'valor', 'diner', 'sup', 'recomend']",5
"['mas', 'puro', 'estilo', 'sanpetrino', 'pretender', 'calidad', 'alimentos', 'establecimiento', 'diluye', 'voragine', 'reservaciones', 'respetan', 'horarios', 'montaje', 'mesas', 'forzadas', 'maridajes', 'necesariamente', 'apropiados', 'pueden', 'empanar', 'buena', 'experiencia', 'culinaria', 'reservacion', 'mas']","['mas', 'pur', 'estil', 'sanpetrin', 'pretend', 'calid', 'aliment', 'establec', 'dilu', 'voragin', 'reserv', 'respet', 'horari', 'montaj', 'mes', 'forz', 'maridaj', 'necesari', 'apropi', 'pued', 'empan', 'buen', 'experient', 'culinari', 'reserv', 'mas']",5
"['dona', 'eutimia', 'vacio', 'callejon', 'final', 'plaza', 'catedral', 'lleno', 'paladars', 'ahora', 'maravilloso', 'dona', 'eutimia', 'primeras', 'mas', 'populares', 'paladars', 'habana', 'comida', 'autentica', 'experiencia', 'teniamos', 'filete', 'pescado', 'pollo', 'toda', 'entrada', 'viene', 'arroz', 'frijoles', 'buenas', 'impresiono', 'personas', 'tripadvisor', 'ama', 'langosta', 'divertimos', 'langosta', 'anteriormente', 'podia', 'comer', 'mas', 'habia', 'zumo', 'mango', 'fresco', 'mundo', 'dos', 'encanta', 'frutas', 'jugos', 'extrano', 'frutas', 'temporada', 'aqui', 'pina', 'papaya', 'guayaba', 'mango', 'sandia', 'mayoria', 'restaurantes', 'solo', 'ofrecen', 'pina', 'guayaba', 'zumo', 'unico', 'lugar', 'sirve', 'zumo', 'mango', 'deliciosa', 'si', 'vas', 'venir', 'aqui', 'distraen', 'confundidos', 'personas', 'intentaba', 'entras', 'callejon', 'simplemente', 'siga', 'caminando', 'final', 'ultima', 'mano', 'derecha', 'encuentra', 'dona', 'eutimia', 'sentamos', 'pequeno', 'patio', 'delantero', 'perfecto', 'todas', 'acciones', 'pequeno', 'callejon', 'musica', 'ambiente', 'genial', 'vimos', 'monton', 'gente', 'rechazaron', 'reserva', 'paladars', 'recomienda', 'reserva', 'mas']","['don', 'eutimi', 'vaci', 'callejon', 'final', 'plaz', 'catedral', 'llen', 'paladars', 'ahor', 'maravill', 'don', 'eutimi', 'primer', 'mas', 'popular', 'paladars', 'haban', 'com', 'autent', 'experient', 'teni', 'filet', 'pesc', 'poll', 'tod', 'entrad', 'vien', 'arroz', 'frijol', 'buen', 'impresion', 'person', 'tripadvisor', 'ama', 'langost', 'divert', 'langost', 'anterior', 'podi', 'com', 'mas', 'habi', 'zum', 'mang', 'fresc', 'mund', 'dos', 'encant', 'frut', 'jug', 'extran', 'frut', 'tempor', 'aqui', 'pin', 'papay', 'guay', 'mang', 'sandi', 'mayori', 'restaur', 'sol', 'ofrec', 'pin', 'guay', 'zum', 'unic', 'lug', 'sirv', 'zum', 'mang', 'delici', 'si', 'vas', 'ven', 'aqui', 'distr', 'confund', 'person', 'intent', 'entras', 'callejon', 'simplement', 'sig', 'camin', 'final', 'ultim', 'man', 'derech', 'encuentr', 'don', 'eutimi', 'sent', 'pequen', 'pati', 'delanter', 'perfect', 'tod', 'accion', 'pequen', 'callejon', 'music', 'ambient', 'genial', 'vim', 'monton', 'gent', 'rechaz', 'reserv', 'paladars', 'recomiend', 'reserv', 'mas']",5
"['si', 'dejas', 'aconsejar', 'camarero', 'preparate', 'pagar', 'pareja', 'alrededor', '100cuc', 'sugerencias', 'cocinero', 'carta', '30', 'cuc', 'plato', 'postres', '7', 'cuc', 'cerveza', 'cubana', '3', 'cuc', 'pasado', '20', 'dias', 'cuba', 'mas']","['si', 'dej', 'aconsej', 'camarer', 'preparat', 'pag', 'parej', 'alrededor', '100cuc', 'sugerent', 'cociner', 'cart', '30', 'cuc', 'plat', 'postr', '7', 'cuc', 'cervez', 'cuban', '3', 'cuc', 'pas', '20', 'dias', 'cub', 'mas']",4
"['bien', 'situado', 'buen', 'trato', 'dan', 'explicaciones', 'detalles', 'estancia', 'flexibles', 'atender', 'peticiones', 'gran', 'desayuno', 'habitaciones', 'amplias', 'luminosas', 'buenas', 'vistas', 'reciben', 'bien', 'primer', 'momento']","['bien', 'situ', 'buen', 'trat', 'dan', 'explic', 'detall', 'estanci', 'flexibl', 'atend', 'peticion', 'gran', 'desayun', 'habit', 'ampli', 'lumin', 'buen', 'vist', 'recib', 'bien', 'prim', 'moment']",3
"['museo', 'grande', 'asi', 'planea', 'unas', 'cuantas', 'horas', 'hacer', 'camino', 'traves', 'gran', 'coleccion', 'oro', 'varios', 'lugares', 'colombia', 'cuesta', '3', '000', 'cop', 'entrar', 'viene', 'mas', 'usd', '1', '50', 'buena', 'oferta', 'estupenda', 'manera', 'pasar', 'dia', 'tranquilo', 'bogota']","['muse', 'grand', 'asi', 'plane', 'unas', 'cuant', 'hor', 'hac', 'camin', 'trav', 'gran', 'coleccion', 'oro', 'vari', 'lugar', 'colombi', 'cuest', '3', '000', 'cop', 'entrar', 'vien', 'mas', 'usd', '1', '50', 'buen', 'ofert', 'estupend', 'maner', 'pas', 'dia', 'tranquil', 'bogot']",4
"['buena', 'cocina', 'novedosa', 'arriesgada', 'ingredientes', 'locales', 'realzan', 'platos', 'excelente', 'atencion', 'andres']","['buen', 'cocin', 'noved', 'arriesg', 'ingredient', 'local', 'realz', 'plat', 'excelent', 'atencion', 'andres']",4
"['buen', 'hotel', 'tarifas', 'adecuadas', 'tv', 'wifi', 'gratis', 'habitaciones', 'limpias', 'buen', 'servicio', 'desayuno', 'incluido', 'aunque', 'sencillo', 'verdad', 'buena', 'ubicacion', 'recomendable', 'viaje', 'familia']","['buen', 'hotel', 'tarif', 'adecu', 'tv', 'wifi', 'gratis', 'habit', 'limpi', 'buen', 'servici', 'desayun', 'inclu', 'aunqu', 'sencill', 'verd', 'buen', 'ubic', 'recomend', 'viaj', 'famili']",4
"['hermoso', 'hotel', 'buen', 'recibiendo', 'buenas', 'atenciones', 'rapidas', 'abundante', 'comida', 'personal', 'atento', 'johnny', 'relaciones', 'publicas', 'atento', 'informo', 'acerca', 'referirnos', 'ciudad', 'recepcion', 'atentas', 'igual', 'maletero', 'gracias', 'nuevamente', 'johnny']","['hermos', 'hotel', 'buen', 'recib', 'buen', 'atencion', 'rap', 'abund', 'com', 'personal', 'atent', 'johnny', 'relacion', 'public', 'atent', 'inform', 'acerc', 'refer', 'ciud', 'recepcion', 'atent', 'igual', 'maleter', 'graci', 'nuev', 'johnny']",4
"['hotel', 'nacional', 'cuba', 'firmemente', 'tradicion', 'grandes', 'hoteles', 'resort', 'destino', 'principios', 'siglo', 'xx', 'tomar', 'super', 'elegante', 'imponentes', 'biltmore', 'coral', 'gables', 'roll', 'back', 'muebles', 'habitacion', 'estilo', 'original', 'florituras', 'actualizados', 'quitara', 'campo', 'golf', 'reduzcan', 'piscina', 'gigante', 'mas', 'normal', 'aun', 'asi', 'generosa', 'piscina', 'ocio', 'piscina', 'separada', 'entrenamiento', 'lugar', 'corazon', 'cautivadora', 'desmoronandose', 'ciudad', 'cultura', 'multiples', 'capas', 'transicion', 'hacerlo', 'ah', 'si', 'monte', 'gran', 'pintura', 'oleo', 'fidel', 'uniformada', 'pasillo', 'principal', 'justo', 'lado', 'libreria', 'vende', 'escritos', 'che', 'fidel', 's', 'multiples', 'idiomas', 'bufe', 'desayuno', 'austero']","['hotel', 'nacional', 'cub', 'firmement', 'tradicion', 'grand', 'hotel', 'resort', 'destin', 'principi', 'sigl', 'xx', 'tom', 'sup', 'eleg', 'imponent', 'biltmor', 'coral', 'gabl', 'roll', 'back', 'muebl', 'habit', 'estil', 'original', 'floritur', 'actualiz', 'quit', 'camp', 'golf', 'reduzc', 'piscin', 'gigant', 'mas', 'normal', 'aun', 'asi', 'gener', 'piscin', 'oci', 'piscin', 'separ', 'entren', 'lug', 'corazon', 'cautiv', 'desmoron', 'ciud', 'cultur', 'multipl', 'cap', 'transicion', 'hac', 'ah', 'si', 'mont', 'gran', 'pintur', 'ole', 'fidel', 'uniform', 'pasill', 'principal', 'just', 'lad', 'libreri', 'vend', 'escrit', 'che', 'fidel', 's', 'multipl', 'idiom', 'buf', 'desayun', 'auster']",5
"['debe', 'conocer', 'caminando', 'dia', 'cosa', 'diferente', 'tambien', 'imperdible', 'hacerlo', 'noche', 'cuenta', 'plazas', 'tomarse', 'cerveza', 'barcitos', 'almorzar', 'puede', 'tambien', 'conocer', 'zona', 'carretas', 'tiradas', 'caballos', 'siempre', 'peleando', 'precio', 'conductor', 'si', 'queremos', 'pagar', 'menos', 'posible', 'idea', 'regatear', 'preciosa']","['deb', 'conoc', 'camin', 'dia', 'cos', 'diferent', 'tambi', 'imperd', 'hac', 'noch', 'cuent', 'plaz', 'tom', 'cervez', 'barcit', 'almorz', 'pued', 'tambi', 'conoc', 'zon', 'carret', 'tir', 'caball', 'siempr', 'pel', 'preci', 'conductor', 'si', 'quer', 'pag', 'men', 'posibl', 'ide', 'regat', 'precios']",5
"['falta', 'autoridad', 'arruinando', 'candelaria', 'parece', 'ser', 'permitido', 'especialmente', 'bares', 'autorizacion', 'permiten', 'descansar', 'vecinos', 'cuanto', 'equipos', 'volumen', '4o', '5', 'manana', 'atracadores', 'busqueda', 'turistas', 'dasprevenidos', 'partir', '23', '00']","['falt', 'autor', 'arruin', 'candelari', 'parec', 'ser', 'permit', 'especial', 'bar', 'autoriz', 'permit', 'descans', 'vecin', 'cuant', 'equip', 'volum', '4o', '5', 'manan', 'atrac', 'busqued', 'turist', 'daspreven', 'part', '23', '00']",5
"['gusto', 'lindo', 'ademas', 'precio', 'tampoco', 'caro', '8', 'cuc', 'persona', 'alli', 'debes', 'dejar', 'ir', 'conocerlo']","['gust', 'lind', 'adem', 'preci', 'tampoc', 'car', '8', 'cuc', 'person', 'alli', 'deb', 'dej', 'ir', 'conoc']",5
"['piso', 'tenia', 'olor', 'humedad', 'aparte', 'viejo', 'pintura', 'levantada', 'paredes', 'habitacion', 'funcionaba', 'c', 'hable', 'recepcion', 'segun', 'mandaron', 'tecnico', 'volvi', 'igual', 'enfriar']","['pis', 'teni', 'olor', 'humed', 'apart', 'viej', 'pintur', 'levant', 'pared', 'habit', 'funcion', 'c', 'habl', 'recepcion', 'segun', 'mand', 'tecnic', 'volvi', 'igual', 'enfri']",3
"['linda', 'aunque', 'locales', 'alrededor', 'nomson', 'tractivos', 'alcantarillas', 'huelen', 'horrible', 'padre', 'bailan', 'show', 'luces', 'catedral', 'veces', 'espectaculos', 'gratuitos']","['lind', 'aunqu', 'local', 'alrededor', 'nomson', 'tractiv', 'alcantarill', 'huel', 'horribl', 'padr', 'bail', 'show', 'luc', 'catedral', 'vec', 'espectacul', 'gratuit']",2
"['lastima', 'querer', 'visitar', 'lugar', 'tan', 'simbolico', 'remodelacion', 'peor', 'lleva', 'mas', '3', 'anos', 'agencias', 'viajes', 'deberian', 'hacer', 'comentario', 'tipo', 'situaciones', 'ofrecer', 'alternativas', 'visitantes']","['lastim', 'quer', 'visit', 'lug', 'tan', 'simbol', 'remodel', 'peor', 'llev', 'mas', '3', 'anos', 'agenci', 'viaj', 'deberi', 'hac', 'comentari', 'tip', 'situacion', 'ofrec', 'altern', 'visit']",4
"['opinion', 'ubicacion', 'buena', 'solo', 'habitaciones', 'hace', 'falta', 'mas', 'camas', 'pesima', 'calidad', 'relacion', 'costo', 'beneficio', 'deja', 'desear', 'supone', 'mejores', 'hoteles', 'pensaria', 'dos', 'veces', 'volver', 'llegar']","['opinion', 'ubic', 'buen', 'sol', 'habit', 'hac', 'falt', 'mas', 'cam', 'pesim', 'calid', 'relacion', 'cost', 'benefici', 'dej', 'des', 'supon', 'mejor', 'hotel', 'pensari', 'dos', 'vec', 'volv', 'lleg']",4
"['centro', 'bogota', 'lindo', 'mantienen', 'belleza', 'arquitectonica', 'antigua', 'paseo', 'lindo', 'unico', 'malo', 'seguro', 'muchas', 'cosas', 'comprar', 'lugares', 'visitar', 'tomarse', 'fotos']","['centr', 'bogot', 'lind', 'mantien', 'bellez', 'arquitecton', 'antigu', 'pase', 'lind', 'unic', 'mal', 'segur', 'much', 'cos', 'compr', 'lugar', 'visit', 'tom', 'fot']",3
"['visitamos', 'muchas', 'veces', 'estancia', '11', 'dias', 'vieja', 'habana', 'mejor', 'momento', 'visitar', 'alrededor', 'puesta', 'sol', 'manana', 'temprano', 'si', 'quieres', 'visita', 'tranquila', 'tambien', 'disfrutamos', 'noche', 'monton', 'buenos', 'restaurantes', 'alrededor', 'exterior', 'catedral', 'hecha', 'coral', 'caminar', 'usted', 'vera', 'facilmente', 'coral', 'cerebro']","['visit', 'much', 'vec', 'estanci', '11', 'dias', 'viej', 'haban', 'mejor', 'moment', 'visit', 'alrededor', 'puest', 'sol', 'manan', 'tempran', 'si', 'quier', 'visit', 'tranquil', 'tambi', 'disfrut', 'noch', 'monton', 'buen', 'restaur', 'alrededor', 'exterior', 'catedral', 'hech', 'coral', 'camin', 'usted', 'ver', 'facil', 'coral', 'cerebr']",5
"['barrio', 'candelaria', 'gran', 'riqueza', 'cultural', 'atractivos', 'mas', 'importante', 'ciudad', 'museo', 'botero', 'piezas', 'artes', 'importantes', 'humanidad', 'artistas', 'talla', 'pablo', 'picasso', 'pisarro', 'miro', 'salvador', 'dali', 'embargo', 'barrio', 'si', 'mismo', 'necesita', 'intervencion', 'limpieza', 'ornato', 'paredes', 'estan', 'manchadas', 'grafiti', 'artisticos', 'calles', 'sucias', 'edificios', 'buen', 'lugar', 'recomendara', 'grupo', 'familiar', 'quedarse', 'dormir', 'sinceramente', 'parece', 'seguro', 'pesar', 'riqueza', 'autenticidad', 'cultural', 'lugar']","['barri', 'candelari', 'gran', 'riquez', 'cultural', 'atract', 'mas', 'import', 'ciud', 'muse', 'boter', 'piez', 'artes', 'import', 'human', 'artist', 'tall', 'pabl', 'picass', 'pisarr', 'mir', 'salvador', 'dali', 'embarg', 'barri', 'si', 'mism', 'necesit', 'intervencion', 'limpiez', 'ornat', 'pared', 'estan', 'manch', 'grafiti', 'artist', 'call', 'suci', 'edifici', 'buen', 'lug', 'recomend', 'grup', 'famili', 'qued', 'dorm', 'sincer', 'parec', 'segur', 'pes', 'riquez', 'autent', 'cultural', 'lug']",3
